item_id,strategy_name,post_title,author,primary_url,source_hash,source_vintage_note,backtest_start,backtest_end,post_time,post_modified_time,backtest_to_post_days,post_publication_days,natural_oos_eligible,oos_integrity_grade,strict_natural_oos,lineage_id,lineage_size,seed_priority,seed_label
2022年度精选策略/85.价值策略重开，再次向Jqz1226致敬.txt,价值策略重开，再次向Jqz1226致敬,价值策略重开，再次向Jqz1226致敬,南开小楼,https://www.joinquant.com/post/36092,59600d257884628ad5a44449d7dc8f062ea9ba1fcb0d41dfb81a756a4ef70fcc,current archive source has no pre-OOS immutable timestamp,2019-01-01,2019-12-31,2022-01-04 18:29:49,2022-01-04 18:29:49,735,1694,false,C,false,L-1c8fe68c24,1,,
2022年度精选策略/88.打首板策略，今年收益达到40%，绝无未来函数（必回）.txt,打首板策略，今年收益达到40%，绝无未来函数（必回）,打首板策略，今年收益达到40%，绝无未来函数（必回）,Pengpengpeng,https://www.joinquant.com/post/36905,a807ac976c28e237e0dd5f48f5b06755580e432134dc63d899cfd043695c7464,current archive source has no pre-OOS immutable timestamp,2022-01-01,2022-04-17,2022-03-15 00:01:13,2022-04-18 11:22:03,-33,1624,false,C,false,L-5e56d0beaf,1,,
2022年度精选策略/50.ETF动量轮动RSRS择时-V2.1.txt,ETF动量轮动RSRS择时-V2.1,ETF动量轮动RSRS择时-V2.1,Deemoo,https://www.joinquant.com/post/37516,e614e148d430feb61b1bc081098f414c3cd3f3d6a50f380718972cd5615778fb,current archive source has no pre-OOS immutable timestamp,2018-01-01,2021-10-29,2022-05-01 16:28:20,2022-05-01 16:29:11,184,1577,false,C,false,L-f7ea968dbd,2,,
2022年度精选策略/20.【复现】因子择时？？？.txt,【复现】因子择时？？？,【复现】因子择时？？？,Hugo2046,https://www.joinquant.com/post/37573,02f37361ce8f30958e20c1d9429c46649de7fd7d4cc3153f7df73f4b471976ef,current archive source has no pre-OOS immutable timestamp,2014-01-01,2019-12-31,2022-05-05 23:28:27,2022-05-10 12:33:24,856,1573,false,C,false,L-401eb884d3,1,,
2022年度精选策略/7.致敬经典作品——小兵哥《一致性风险度量》——极速版.txt,致敬经典作品——小兵哥《一致性风险度量》——极速版,致敬经典作品——小兵哥《一致性风险度量》——极速版,jqz1226 ZUEL,https://www.joinquant.com/post/37611,dd45ef6d032c399d92847b04ac41d329269afedb1790978a52f167d072ac7e0c,current archive source has no pre-OOS immutable timestamp,2013-08-01,2016-08-01,2022-05-08 22:42:41,2022-05-08 23:07:33,2106,1570,false,C,false,L-9e1602de7f,2,,
2022年度精选策略/73.实现净利润跳空策略.txt,实现净利润跳空策略,实现净利润跳空策略,金融界懒羊羊,https://www.joinquant.com/post/37724,39905685b6de4336bf027c88c2bc5da6f8f29b71c18c37b0c27192b6a7658d16,current archive source has no pre-OOS immutable timestamp,2019-01-01,2020-05-01,2022-05-17 14:32:23,2022-05-17 14:32:23,746,1561,false,C,false,L-57c31f6bc7,1,,
2022年度精选策略/89.年化收益55.7%， 超高胜率 0.799.txt,年化收益55.7%， 超高胜率 0.799,年化收益55.7%， 超高胜率 0.799！,Ethan.Liu,https://www.joinquant.com/post/37957,39ef4334c61070d0e6a91f49e5ed8637aed67df1fe7e884a02f8ffea30ea8f2a,current archive source has no pre-OOS immutable timestamp,2019-02-18,2021-02-17,2022-06-01 11:43:58,2022-06-01 16:17:13,469,1546,false,C,false,L-8778db04f4,2,,
2022年度精选策略/41.手把手教你“机器学习-动态多因子选股”(附保姆级教程).txt,手把手教你“机器学习-动态多因子选股”(附保姆级教程),手把手教你“机器学习-动态多因子选股”(附保姆级教程),量客攻城狮,https://www.joinquant.com/post/38299,a6829d406956e1e2de965bae2c158253860ef87e367a38de2c45e99bca3c217f,current archive source has no pre-OOS immutable timestamp,2019-03-01,2020-03-05,2022-06-28 08:13:01,2022-09-30 22:38:22,845,1519,false,C,false,L-1110b42691,1,,
2022年度精选策略/54.sales_growth今年最优版.txt,sales_growth今年最优版,sales_growth今年最优版,jycs,https://www.joinquant.com/post/38476,35026fa51b39f397b7eff2235417e73358b69d9d39dd751de85340203e198d8b,current archive source has no pre-OOS immutable timestamp,2019-07-01,,2022-07-14 19:07:48,2022-07-14 19:07:48,,1503,false,C,false,L-3d12175756,1,,
2022年度精选策略/78.ffscore选股加rsrs择时.txt,ffscore选股加rsrs择时,ffscore选股加rsrs择时,美吉姆优秀毕业代表,https://www.joinquant.com/post/38552,ea3281e23a308e075bcd59815ace4e4e9d7ee57989a908e8e195846fbfc5bb7e,current archive source has no pre-OOS immutable timestamp,2012-01-01,2022-09-14,2022-07-23 19:25:45,2022-09-16 00:02:11,-53,1494,false,C,false,L-91a673979e,1,,
2022年度精选策略/36.致敬市场(6) ，指数期货贴水.txt,致敬市场(6) ，指数期货贴水,致敬市场(6)--指数期货贴水,Gyron,https://www.joinquant.com/post/38555,94de74e9644f521fe365f1777f8e5818027d189d772c79fbcde874fae2ace9f9,current archive source has no pre-OOS immutable timestamp,2016-01-01,2023-12-01,2022-07-24 12:52:11,2023-12-12 20:40:30,-495,1493,false,C,false,L-111a7aaf5e,1,,
2022年度精选策略/64.ETF轮动策略升级-增加盘中止损.txt,ETF轮动策略升级-增加盘中止损,删除-再迭代中,长鸿,https://www.joinquant.com/post/38838,613af7803f6181dcaf270b1476345d04d4568657fd5fe2fc19180228124a84f6,current archive source has no pre-OOS immutable timestamp,2020-01-01,2022-08-17,2022-08-16 22:53:50,2024-04-21 17:09:15,-1,1470,false,C,false,L-9a42e45f5a,1,,
2024年度精选策略/83.回测“一创模拟盘2号”，最终优化，年化39%.txt,回测“一创模拟盘2号”，最终优化，年化39%,回测“一创模拟盘2号”，最终优化，年化39%,P5张大猫,https://www.joinquant.com/post/40259,713c1794200f81e8274ef292b3079e57d6a1479ff86e131a19078886da62d0bf,current archive source has no pre-OOS immutable timestamp,2013-01-01,2023-02-15,2022-12-22 11:56:55,2023-02-20 11:49:55,-55,1342,false,C,false,L-4f8806adb3,1,,
2024年度精选策略/70.致敬市场(12)——赚钱的策略.txt,致敬市场(12)——赚钱的策略,致敬市场(12)——赚钱的策略,Gyron,https://www.joinquant.com/post/41444,a860821c48b1aa484d324279b808f7fd5013135bd1d1242bca68e2167da1910d,current archive source has no pre-OOS immutable timestamp,2006-01-01,2026-01-01,2023-03-19 23:36:00,2026-04-08 16:08:31,-1019,1255,false,C,false,L-2f352feca9,1,,
2024年度精选策略/3.【回顾3】ETF策略之核心资产轮动.txt,【回顾3】ETF策略之核心资产轮动,【回顾3】ETF策略之核心资产轮动,wywy1995,https://www.joinquant.com/post/42673,7f1eecf4411183cecb8992a6574a7d3f340a1e28645a522028040c1a88bfea96,current archive source has no pre-OOS immutable timestamp,2014-01-01,2023-06-09,2023-06-01 18:13:37,2023-06-13 09:18:23,-8,1181,false,C,false,L-7befed3d72,2,,
2024年度精选策略/43.ETF轮动：年化收益82.68%，最大回撤13.54%.txt,ETF轮动：年化收益82.68%，最大回撤13.54%,删除,小武子,https://www.joinquant.com/post/43083,e75c5c3006a9e0d506ffc8e6ca671fedc53ccf747c8092cfe843f64d36d48e0e,current archive source has no pre-OOS immutable timestamp,,,2023-07-01 01:30:16,2026-03-27 23:36:13,,1151,false,C,false,L-7befed3d72,2,,
2024年度精选策略/55.Ahfu的大市值价值投资加自定义邮箱推送.txt,Ahfu的大市值价值投资加自定义邮箱推送,想玩大鱼吃小鱼了,不如定投纳指,https://www.joinquant.com/post/43159,92898a8e9035ad9027fcc6fece8ff38ad876752339aa19e3c9bf516bbfe16915,current archive source has no pre-OOS immutable timestamp,,,2023-07-08 21:33:21,2024-04-22 22:20:22,,1144,false,C,false,L-e8b99cc344,1,,
2024年度精选策略/40.14年初到23年7月，年化37，夏普1.25，稳健高收益！.txt,年初到23年7月，年化37，夏普1.25，稳健高收益！,14年初到23年7月，年化37，夏普1.25，稳健高收益！,侧耳闻鹿鸣,https://www.joinquant.com/post/43194,e844b1356ef71b49684b63e4aaef3b8a9b42eb9af59db29187c62a49ddea4d97,current archive source has no pre-OOS immutable timestamp,2014-01-01,2025-08-10,2023-07-12 12:40:50,2025-08-11 11:55:55,-760,1140,false,C,false,L-279b281d63,1,,
2024年度精选策略/42.大盘ETF动量轮动RSRS择时策略-无纳指（5年半861%）.txt,大盘ETF动量轮动RSRS择时策略-无纳指（5年半861%）,大盘ETF动量轮动RSRS择时策略-无纳指（5年半861%）,Gerald3,https://www.joinquant.com/post/43375,529a4a07a50f412d2614f7c93864eb18f8d8b5b0e408badbdeb15ad7741b150a,current archive source has no pre-OOS immutable timestamp,2023-01-01,2026-03-19,2023-07-29 20:44:09,2026-03-20 16:18:57,-964,1123,false,C,false,L-6c04db3dd0,3,,
2024年度精选策略/52.增强型投资组合优化（EPO）方法试用.txt,增强型投资组合优化（EPO）方法试用,增强型投资组合优化（EPO）方法试用,开心果,https://www.joinquant.com/post/43949,7e7dfd9331663baea388babdb59955e7b345d55b5530d050ad941d3fde56514a,current archive source has no pre-OOS immutable timestamp,2014-01-01,2023-09-13,2023-09-11 08:58:40,2023-11-04 20:57:05,-2,1079,false,C,false,L-4d1dae177a,1,,
2024年度精选策略/80.【深度解析 一】经典小市值模型.txt,【深度解析 一】经典小市值模型,【深度解析 一】经典小市值模型,加百力,https://www.joinquant.com/post/44300,6bdfbaaeb3ad343d64a564bff984b8fe8daaac53706cda758720edb6561d8a19,current archive source has no pre-OOS immutable timestamp,,,2023-10-01 23:15:34,2024-06-20 01:43:54,,1059,false,C,false,L-343e0c91b4,1,,
2024年度精选策略/18.微盘股研究.txt,微盘股研究,微盘股研究,Gyron,https://www.joinquant.com/post/44563,018305bead5bc1dd3b51baa00cf255bf151487fdf75962d770adc0b176ae8102,current archive source has no pre-OOS immutable timestamp,,,2023-10-24 16:44:35,2025-12-14 22:18:32,,1036,false,C,false,L-1833af7357,1,,
2024年度精选策略/41.人工智能强化学习DQN交易智能体（回馈社区公开训练代码）.txt,人工智能强化学习DQN交易智能体（回馈社区公开训练代码）,人工智能强化学习DQN交易智能体（回馈社区公开训练代码）,MarioC,https://www.joinquant.com/post/44758,25eeecfb138d9843093deb9faec802184d50f4b2c8efae294801fa3b2913bc33,current archive source has no pre-OOS immutable timestamp,2018-01-01,2022-11-01,2023-11-04 15:16:24,2024-06-14 19:28:11,368,1025,false,C,false,L-2089f0ea96,2,,
聚宽2026年精选/27人工智能强化学习DQN交易智能体（回馈社区公开训练代码）.txt,人工智能强化学习DQN交易智能体（回馈社区公开训练代码）,人工智能强化学习DQN交易智能体（回馈社区公开训练代码）,MarioC,https://www.joinquant.com/post/44758,25eeecfb138d9843093deb9faec802184d50f4b2c8efae294801fa3b2913bc33,current archive source has no pre-OOS immutable timestamp,2018-01-01,2022-11-01,2023-11-04 15:16:24,2024-06-14 19:28:11,368,1025,false,C,false,L-2089f0ea96,2,,
2024年度精选策略/69.人工智能早晨十字星模型反转形态预测.txt,人工智能早晨十字星模型反转形态预测,-,MarioC,https://www.joinquant.com/post/44949,2dd48772886c0e7c16ed001eb422528a4d692f2c4287a7e378afbf0d1500e432,current archive source has no pre-OOS immutable timestamp,2023-07-01,2024-02-27,2023-11-15 18:34:27,2024-04-26 12:59:06,-104,1014,false,C,false,L-195a9f06ac,2,,
2024年度精选策略/56.双人工智能配合，样本外夏普3.9.txt,双人工智能配合，样本外夏普3.9,-,MarioC,https://www.joinquant.com/post/44982,06d1dad0bb5736770522bc08c1e39fd1c5db10615ac294f6b980355d649a6dba,current archive source has no pre-OOS immutable timestamp,,,2023-11-17 10:34:26,2024-04-06 14:19:25,,1012,false,C,false,L-195a9f06ac,2,,
聚宽2026年精选/94别人“拿的住”的股票最赚钱.txt,别人“拿的住”的股票最赚钱,别人“拿的住”的股票最赚钱,hayy,https://www.joinquant.com/post/45273,741ea302ad99ec4ffcbe2cfeb20873687730f9e7f6dd4cd08825a5b0ee58d554,current archive source has no pre-OOS immutable timestamp,2019-07-20,2023-05-20,2023-12-01 10:12:36,2023-12-01 10:18:06,195,998,false,C,false,L-c3c737ee4c,1,,
2024年度精选策略/19.高股息低市盈率高增长的价投策略.txt,高股息低市盈率高增长的价投策略,高股息低市盈率高增长的价投策略,芹菜1303,https://www.joinquant.com/post/45552,3eb69a92eb6316ef3e010fd3bb8e072a9b1ea2b8d26c2adfa0798f8dbfa3ae91,current archive source has no pre-OOS immutable timestamp,2013-01-01,2023-01-01,2023-12-17 13:33:19,2023-12-18 12:24:20,350,982,false,C,false,L-9d803d37ed,2,,
聚宽2026年精选/4高股息低市盈率高增长的价投策略.txt,高股息低市盈率高增长的价投策略,高股息低市盈率高增长的价投策略,芹菜1303,https://www.joinquant.com/post/45552,3eb69a92eb6316ef3e010fd3bb8e072a9b1ea2b8d26c2adfa0798f8dbfa3ae91,current archive source has no pre-OOS immutable timestamp,2013-01-01,2023-01-01,2023-12-17 13:33:19,2023-12-18 12:24:20,350,982,false,C,false,L-9d803d37ed,2,,
聚宽2026年精选/71（乱改一版）股票加“钱粮”ETF组合.txt,（乱改一版）股票加“钱粮”ETF组合,（乱改一版）股票加“钱粮”ETF组合,美吉姆优秀毕业代表,https://www.joinquant.com/post/46218,3b34376e491694c900a694c563fab20c968320deaf0bbf371ab2ef9251895876,current archive source has no pre-OOS immutable timestamp,2017-01-01,2024-02-01,2024-01-23 17:49:56,2024-02-11 22:55:24,-9,945,false,C,false,L-9809e2dc95,1,,
聚宽2026年精选/56基于趋势、拥挤、景气的行业轮动，及行业强势个股的选择.txt,基于趋势、拥挤、景气的行业轮动，及行业强势个股的选择,基于趋势、拥挤、景气的行业轮动，及行业强势个股的选择,hayy,https://www.joinquant.com/post/47033,44fe1ade84da70d46971c4fa40c441720614fed595cc692693fff15555dafcbc,current archive source has no pre-OOS immutable timestamp,2015-01-01,2022-01-01,2024-03-12 17:24:49,2024-03-12 17:24:49,801,896,false,C,false,L-2d004ffd33,1,,
聚宽2026年精选/72量化进阶学习笔记——打板策略.txt,量化进阶学习笔记——打板策略,量化进阶学习笔记——打板策略,HHH🌳,https://www.joinquant.com/post/47147,8f32cda65a740fa78ac4a8ef7bf19f85e501de8fdbcf85663e0f61b45f68332f,current archive source has no pre-OOS immutable timestamp,2022-01-01,2024-03-20,2024-03-19 12:40:49,2026-06-05 09:54:45,-1,889,false,C,false,L-8542ea482f,2,,
聚宽2026年精选/52机器学习滚动训练价投策略.txt,机器学习滚动训练价投策略,机器学习滚动训练价投策略,MarioC,https://www.joinquant.com/post/47347,c40551f4239316626f70d2cb277a0b1862c0b92c84cc0cb04346988ba910e9d3,current archive source has no pre-OOS immutable timestamp,2015-01-01,2024-06-05,2024-03-31 13:29:03,2024-06-14 19:26:36,-66,877,false,C,false,L-746a7a4a90,1,,
聚宽2026年精选/23大盘择时，逻辑简单.txt,大盘择时，逻辑简单,大盘择时，逻辑简单,gjbdyrs,https://www.joinquant.com/post/47516,056178ade905ab498ddf994ef541ebe9ec5d3a37a3682151bc2b0990555e7006,current archive source has no pre-OOS immutable timestamp,2017-01-01,2025-05-23,2024-04-09 13:51:34,2025-05-25 10:11:22,-409,868,false,C,false,L-be2b60b6ea,1,,
聚宽2026年精选/38ETF策略之核心资产轮动（线性增加权重）.txt,ETF策略之核心资产轮动（线性增加权重）,ETF策略之核心资产轮动（线性增加权重）,MarioC,https://www.joinquant.com/post/47888,f5abd1ca2c8893fef1bc833eda27af5bf2baabd3fb8c1a6fa36b7a6d2a1598d1,current archive source has no pre-OOS immutable timestamp,2014-01-01,2023-06-05,2024-04-26 17:24:19,2024-06-14 19:26:04,326,851,false,C,false,L-dc831cbd46,3,,
聚宽2026年精选/95学习贴《一个完整的-深度学习-神经网络pipeline》.txt,学习贴《一个完整的-深度学习-神经网络pipeline》,学习贴《一个完整的-深度学习-神经网络pipeline》,MarioC,https://www.joinquant.com/post/48096,ed8fa9973979d552bcd612ec525719ccd444c106e4400c4e203ce76ef8e0be7a,current archive source has no pre-OOS immutable timestamp,2010-01-01,2024-05-30,2024-05-10 19:15:22,2024-09-16 17:49:53,-20,837,false,C,false,L-d0a6dca465,1,,
聚宽2026年精选/70动态保形回归小市值策略改进.txt,动态保形回归小市值策略改进,动态保形回归小市值策略改进,yanzigao,https://www.joinquant.com/post/48996,d6ffb2d9929c7d5b7fd167f39bedfff2d278c521e42b958934e791a53a9fb3a2,current archive source has no pre-OOS immutable timestamp,2005-01-05,2024-07-05,2024-07-04 22:39:03,2024-07-15 10:52:30,-1,782,false,C,false,L-00ff54543a,1,,
聚宽2026年精选/86手把手教你构建ETF策略候选池优化版.txt,手把手教你构建ETF策略候选池优化版,手把手教你构建ETF策略候选池优化版,5128,https://www.joinquant.com/post/49554,424198c8ce2e23a834c784b5c42434c9fb5f347e7eb5b3ef34ac6152f612c8a8,current archive source has no pre-OOS immutable timestamp,2024-08-21,2024-08-21,2024-08-20 23:40:10,2025-08-18 17:26:33,-1,735,false,C,false,L-88f6b40db5,1,,
聚宽2026年精选/36快过年了。不想呆在小市值的，可以拿这个策略躲一躲.txt,快过年了。不想呆在小市值的，可以拿这个策略躲一躲,快过年了。不想呆在小市值的，可以拿这个策略躲一躲,MarioC,https://www.joinquant.com/post/49995,80e3cedb6ec10f0c531a42529695febb171492815b230e05a0a571bbe19c6c05,current archive source has no pre-OOS immutable timestamp,,,2024-09-29 10:30:27,2024-12-24 10:31:13,,695,false,C,false,L-6c04db3dd0,3,,
"聚宽2026年精选/53TSmall-100, 微盘三正.txt","TSmall-100, 微盘三正",TSmall-100,Gyron,https://www.joinquant.com/post/50238,8d6dc819cad867f11e18120a41f4851b5a67f44edcf4c424c4da317b80c34ae6,current archive source has no pre-OOS immutable timestamp,,,2024-10-22 15:36:37,2025-07-16 20:19:40,,672,false,C,false,L-d92dea915e,1,,
聚宽2026年精选/47多策略整合大E小十年百倍（年化64）.txt,多策略整合大E小十年百倍（年化64）,多策略整合_大E小_十年百倍（年化64%回撤28%）,komunling,https://www.joinquant.com/post/51000,b4209d16ac8d351d14dbc3091e5075879165be3d8f960992fc13d601580fe7de,current archive source has no pre-OOS immutable timestamp,2013-01-01,2023-01-01,2024-12-08 12:01:19,2024-12-08 12:01:19,707,625,false,C,false,L-92d2b1e922,1,,
